NODO;VENDOR;VRF;INTERFACE;ESTADO
MGR;JUNIPER;ACCESO;ge-0/0/8.3000;up
MGR;JUNIPER;ACCESO;ge-0/0/9.3000;down
MGR;JUNIPER;ACCESO;ge-/0/5.00;up
MGR;JUNIPER;ACCESO;ge-/0/6.00;down
MGR;JUNIPER;ACCESO;ge-/0/7.00;up
MGR;JUNIPER;ACCESO;ge-/0/8.00;up
MGR;JUNIPER;ACCESO;ge-/0/9.00;up
MGR;JUNIPER;ACCESO;ge-/2/30.00;down
MGR;JUNIPER;ACCESO;ge-.00;up
MGR;JUNIPER;ACCESO;ge-/2/32.00;up
MGR;JUNIPER;ACCESO;ge-/2/33.00;up
MGR;JUNIPER;ACCESO;ge-/2/34.00;up
MGR;JUNIPER;ACCESO;ge-/2/35.00;up
MGR;JUNIPER;ACCESO;ge-/2/36.00;up
MGR;JUNIPER;ACCESO;ge-/2/37.00;up
MGR;JUNIPER;ACCESO;ge-/2/38.00;up
MGR;JUNIPER;ACCESO;ge-/2/39.00;up
MGR;JUNIPER;ACCESO;ge-3/0.00;up
MGR;JUNIPER;ACCESO;ge-3/0/2.00;up
MGR;JUNIPER;ACCESO;ge-3/0/3.00;down
MGR;JUNIPER;ACCESO;ge-3/0/4.00;up
MGR;JUNIPER;ACCESO;ge-3/0/5.00;up
MGR;JUNIPER;ACCESO;ge-3/0/6.00;up
MGR;JUNIPER;ACCESO;ge-3/0/7.00;up
MGR;JUNIPER;ACCESO;ge-3/0/8.00;up
MGR;JUNIPER;ACCESO;ge-3.00;up
MGR;JUNIPER;ACCESO;ge-3//5.00;up
MGR;JUNIPER;ACCESO;ge-3//6.004;up
MGR;JUNIPER;ACCESO;ge-3//7.00;up
MGR;JUNIPER;ACCESO;ge-3//8.00;up
MGR;JUNIPER;ACCESO;ge-3//9.00;up
MGR;JUNIPER;ACCESO;ge-0/0/5.00;up
MGR;JUNIPER;ACCESO;ge-0/0/6.00;down
MGR;JUNIPER;ACCESO;ge-0/0/7.00;up
MGR;JUNIPER;ACCESO;ge-0/0/8.00;up
MGR;JUNIPER;ACCESO;ge-0/0/9.00;down
MGR;JUNIPER;ACCESO;ge-/0/5.002;up
MGR;JUNIPER;ACCESO;ge-/0/6.002;down
MGR;JUNIPER;ACCESO;ge-/0/7.002;up
MGR;JUNIPER;ACCESO;ge-/0/8.002;up
MGR;JUNIPER;ACCESO;ge-/0/9.002;up
MGR;JUNIPER;ACCESO;ge-/2/30.002;down
MGR;JUNIPER;ACCESO;ge-.002;up
MGR;JUNIPER;ACCESO;ge-/2/32.002;up
MGR;JUNIPER;ACCESO;ge-/2/33.002;up
MGR;JUNIPER;ACCESO;ge-/2/34.002;up
MGR;JUNIPER;ACCESO;ge-/2/35.002;up
MGR;JUNIPER;ACCESO;ge-/2/36.002;up
MGR;JUNIPER;ACCESO;ge-/2/37.002;up
MGR;JUNIPER;ACCESO;ge-/2/38.002;up
MGR;JUNIPER;ACCESO;ge-/2/39.002;up
MGR;JUNIPER;ACCESO;ge-3/0.002;up
MGR;JUNIPER;ACCESO;ge-3/0/2.002;up
MGR;JUNIPER;ACCESO;ge-3/0/3.002;down
MGR;JUNIPER;ACCESO;ge-3/0/4.002;up
MGR;JUNIPER;ACCESO;ge-3/0/5.002;up
MGR;JUNIPER;ACCESO;ge-3/0/6.002;up
MGR;JUNIPER;ACCESO;ge-3/0/7.002;up
MGR;JUNIPER;ACCESO;ge-3/0/8.002;up
MGR;JUNIPER;ACCESO;ge-3.002;up
MGR;JUNIPER;ACCESO;ge-3//5.002;up
MGR;JUNIPER;ACCESO;ge-3//6.005;up
MGR;JUNIPER;ACCESO;ge-3//7.002;up
MGR;JUNIPER;ACCESO;ge-3//8.002;up
MGR;JUNIPER;ACCESO;ge-3//9.002;up
MGR;JUNIPER;ACCESO;ge-0/0/5.002;up
MGR;JUNIPER;ACCESO;ge-0/0/6.002;down
MGR;JUNIPER;ACCESO;ge-0/0/7.002;up
MGR;JUNIPER;ACCESO;ge-0/0/8.002;up
MGR;JUNIPER;ACCESO;ge-0/0/9.002;down
MGR;JUNIPER;ACCESO;ge-/0/5.003;up
MGR;JUNIPER;ACCESO;ge-/0/6.003;down
MGR;JUNIPER;ACCESO;ge-/0/7.003;up
MGR;JUNIPER;ACCESO;ge-/0/8.003;up
MGR;JUNIPER;ACCESO;ge-/0/9.003;up
MGR;JUNIPER;ACCESO;ge-/2/30.003;down
MGR;JUNIPER;ACCESO;ge-.003;up
MGR;JUNIPER;ACCESO;ge-/2/32.003;up
MGR;JUNIPER;ACCESO;ge-/2/33.003;up
MGR;JUNIPER;ACCESO;ge-/2/34.003;up
MGR;JUNIPER;ACCESO;ge-/2/35.003;up
MGR;JUNIPER;ACCESO;ge-/2/36.003;up
MGR;JUNIPER;ACCESO;ge-/2/37.003;up
MGR;JUNIPER;ACCESO;ge-/2/38.003;up
MGR;JUNIPER;ACCESO;ge-/2/39.003;up
MGR;JUNIPER;ACCESO;ge-3/0.003;up
MGR;JUNIPER;ACCESO;ge-3/0/2.003;up
MGR;JUNIPER;ACCESO;ge-3/0/3.003;down
MGR;JUNIPER;ACCESO;ge-3/0/4.003;up
MGR;JUNIPER;ACCESO;ge-3/0/5.003;up
MGR;JUNIPER;ACCESO;ge-3/0/6.003;up
MGR;JUNIPER;ACCESO;ge-3/0/7.003;up
MGR;JUNIPER;ACCESO;ge-3/0/8.003;up
MGR;JUNIPER;ACCESO;ge-3.003;up
MGR;JUNIPER;ACCESO;ge-3//5.003;up
MGR;JUNIPER;ACCESO;ge-3//6.006;up
MGR;JUNIPER;ACCESO;ge-3//7.003;up
MGR;JUNIPER;ACCESO;ge-3//8.003;up
MGR;JUNIPER;ACCESO;ge-3//9.003;up
MGR;JUNIPER;ACCESO;ge-0/0/5.003;up
MGR;JUNIPER;ACCESO;ge-0/0/6.003;down
MGR;JUNIPER;ACCESO;ge-0/0/7.003;up
MGR;JUNIPER;ACCESO;ge-0/0/8.003;up
MGR;JUNIPER;ACCESO;ge-0/0/9.003;down
MGR;JUNIPER;ACCESO;ge-/0/5.004;up
MGR;JUNIPER;ACCESO;ge-/0/6.004;down
MGR;JUNIPER;ACCESO;ge-/0/7.004;up
MGR;JUNIPER;ACCESO;ge-/0/8.004;up
MGR;JUNIPER;ACCESO;ge-/0/9.004;up
MGR;JUNIPER;ACCESO;ge-/2/30.004;down
MGR;JUNIPER;ACCESO;ge-.004;up
MGR;JUNIPER;ACCESO;ge-/2/32.004;up
MGR;JUNIPER;ACCESO;ge-/2/33.004;up
MGR;JUNIPER;ACCESO;ge-/2/34.004;up
MGR;JUNIPER;ACCESO;ge-/2/35.004;up
MGR;JUNIPER;ACCESO;ge-/2/36.004;up
MGR;JUNIPER;ACCESO;ge-/2/37.004;up
MGR;JUNIPER;ACCESO;ge-/2/38.004;up
MGR;JUNIPER;ACCESO;ge-/2/39.004;up
MGR;JUNIPER;ACCESO;ge-3/0.004;up
MGR;JUNIPER;ACCESO;ge-3/0/2.004;up
MGR;JUNIPER;ACCESO;ge-3/0/3.004;down
MGR;JUNIPER;ACCESO;ge-3/0/4.004;up
MGR;JUNIPER;ACCESO;ge-3/0/5.004;up
MGR;JUNIPER;ACCESO;ge-3/0/6.004;up
MGR;JUNIPER;ACCESO;ge-3/0/7.004;up
MGR;JUNIPER;ACCESO;ge-3/0/8.004;up
MGR;JUNIPER;ACCESO;ge-3.004;up
MGR;JUNIPER;ACCESO;ge-3//5.004;up
MGR;JUNIPER;ACCESO;ge-3//6.007;up
MGR;JUNIPER;ACCESO;ge-3//7.004;up
MGR;JUNIPER;ACCESO;ge-3//8.004;up
MGR;JUNIPER;ACCESO;ge-3//9.004;up
MGR;JUNIPER;ACCESO;ge-0/0/5.004;up
MGR;JUNIPER;ACCESO;ge-0/0/6.004;down
MGR;JUNIPER;ACCESO;ge-0/0/7.004;up
MGR;JUNIPER;ACCESO;ge-0/0/8.004;up
MGR;JUNIPER;ACCESO;ge-0/0/9.004;down
MGR;JUNIPER;personal;ge-/0/3.3000;up
MGR;JUNIPER;personal;ge-3/0/9.3000;up
MGR;JUNIPER;personal;ge-3/2/7.3000;up
MGR;JUNIPER;personal;ge-3/2/8.3000;up
MGR;JUNIPER;personal;ge-3/2/9.3000;up
MGR;JUNIPER;personal;ge-3/3/0.3000;up
MGR;JUNIPER;personal;ge-3/3.3000;up
MGR;JUNIPER;personal;ge-3/3/2.3000;up
MGR;JUNIPER;personal;ge-3/3/3.3000;up
MGR;JUNIPER;personal;ge-3/3/4.3000;up
MGR;JUNIPER;personal;ge-3/3/5.3000;up
MGR;JUNIPER;personal;ge-3/3/7.3000;up
MGR;JUNIPER;personal;ge-3/3/8.3000;up
MGR;JUNIPER;personal;ge-3/3/9.3000;up
MGR;JUNIPER;personal;ge-0//4.3000;up
MGR;JUNIPER;personal;ge-0//4.005;up
MGR;JUNIPER;personal;ge-0//4.00;up
MGR;JUNIPER;personal;ge-0//4.05;up
MGR;JUNIPER;personal-SMME;ge-/0/3.00;up
MGR;JUNIPER;personal-SMME;ge-3/0/9.00;up
MGR;JUNIPER;personal-SMME;ge-3/2/7.00;up
MGR;JUNIPER;personal-SMME;ge-3/2/8.00;up
MGR;JUNIPER;personal-SMME;ge-3/2/9.00;up
MGR;JUNIPER;personal-SMME;ge-3/3/0.00;up
MGR;JUNIPER;personal-SMME;ge-3/3.00;up
MGR;JUNIPER;personal-SMME;ge-3/3/2.00;up
MGR;JUNIPER;personal-SMME;ge-3/3/3.00;up
MGR;JUNIPER;personal-SMME;ge-3/3/4.00;up
MGR;JUNIPER;personal-SMME;ge-3/3/5.00;up
MGR;JUNIPER;personal-SMME;ge-3/3/7.00;up
MGR;JUNIPER;personal-SMME;ge-3/3/8.00;up
MGR;JUNIPER;personal-SMME;ge-3/3/9.00;up
MGR;JUNIPER;personal-SMME;ge-0//4.00;up
MGR;JUNIPER;personal-SMME;ge-0//4.006;up
MGR;JUNIPER;personal-SMME;ge-0//4.0;up
MGR;JUNIPER;personal-SMME;ge-0//4.06;up
MGR;JUNIPER;personal;ge-/0/3.002;up
MGR;JUNIPER;personal;ge-3/0/9.002;up
MGR;JUNIPER;personal;ge-3/2/7.002;up
MGR;JUNIPER;personal;ge-3/2/8.002;up
MGR;JUNIPER;personal;ge-3/2/9.002;up
MGR;JUNIPER;personal;ge-3/3/0.002;up
MGR;JUNIPER;personal;ge-3/3.002;up
MGR;JUNIPER;personal;ge-3/3/2.002;up
MGR;JUNIPER;personal;ge-3/3/3.002;up
MGR;JUNIPER;personal;ge-3/3/4.002;up
MGR;JUNIPER;personal;ge-3/3/5.002;up
MGR;JUNIPER;personal;ge-3/3/7.002;up
MGR;JUNIPER;personal;ge-3/3/8.002;up
MGR;JUNIPER;personal;ge-3/3/9.002;up
MGR;JUNIPER;personal;ge-0//4.002;up
MGR;JUNIPER;personal;ge-0//4.007;up
MGR;JUNIPER;personal;ge-0//4.02;up
MGR;JUNIPER;personal;ge-0//4.07;up
MGR;JUNIPER;personal-iub-3G;ge-/0/3.003;up
MGR;JUNIPER;personal-iub-3G;ge-3/0/9.003;up
MGR;JUNIPER;personal-iub-3G;ge-3/2/7.003;up
MGR;JUNIPER;personal-iub-3G;ge-3/2/8.003;up
MGR;JUNIPER;personal-iub-3G;ge-3/2/9.003;up
MGR;JUNIPER;personal-iub-3G;ge-3/3/0.003;up
MGR;JUNIPER;personal-iub-3G;ge-3/3.003;up
MGR;JUNIPER;personal-iub-3G;ge-3/3/2.003;up
MGR;JUNIPER;personal-iub-3G;ge-3/3/3.003;up
MGR;JUNIPER;personal-iub-3G;ge-3/3/4.003;up
MGR;JUNIPER;personal-iub-3G;ge-3/3/5.003;up
MGR;JUNIPER;personal-iub-3G;ge-3/3/7.003;up
MGR;JUNIPER;personal-iub-3G;ge-3/3/8.003;up
MGR;JUNIPER;personal-iub-3G;ge-3/3/9.003;up
MGR;JUNIPER;personal-iub-3G;ge-0//4.003;up
MGR;JUNIPER;personal-iub-3G;ge-0//4.008;up
MGR;JUNIPER;personal-iub-3G;ge-0//4.03;up
MGR;JUNIPER;personal-iub-3G;ge-0//4.08;up
MGR;JUNIPER;personal-abi2G;ge-/0/3.004;up
MGR;JUNIPER;personal-abi2G;ge-3/0/9.004;up
MGR;JUNIPER;personal-abi2G;ge-3/2/7.004;up
MGR;JUNIPER;personal-abi2G;ge-3/2/8.004;up
MGR;JUNIPER;personal-abi2G;ge-3/2/9.004;up
MGR;JUNIPER;personal-abi2G;ge-3/3/0.004;up
MGR;JUNIPER;personal-abi2G;ge-3/3.004;up
MGR;JUNIPER;personal-abi2G;ge-3/3/2.004;up
MGR;JUNIPER;personal-abi2G;ge-3/3/3.004;up
MGR;JUNIPER;personal-abi2G;ge-3/3/4.004;up
MGR;JUNIPER;personal-abi2G;ge-3/3/5.004;up
MGR;JUNIPER;personal-abi2G;ge-0//4.004;up
MGR;JUNIPER;personal-abi2G;ge-0//4.009;up
MGR;JUNIPER;personal-abi2G;ge-0//4.04;up
MGR;JUNIPER;personal-abi2G;ge-0//4.09;up
MON;JUNIPER;ACCESO;ge-/2/34.3000;up
MON;JUNIPER;ACCESO;ge-/2/34.005;up
MON;JUNIPER;ACCESO;ge-/2/34.00;up
MON;JUNIPER;ACCESO;ge-/2/34.05;up
MON;JUNIPER;ACCESO;ge-/2/34.00;up
MON;JUNIPER;ACCESO;ge-/2/34.006;up
MON;JUNIPER;ACCESO;ge-/2/34.0;up
MON;JUNIPER;ACCESO;ge-/2/34.06;up
MON;JUNIPER;ACCESO;ge-/2/34.002;up
MON;JUNIPER;ACCESO;ge-/2/34.007;up
MON;JUNIPER;ACCESO;ge-/2/34.02;up
MON;JUNIPER;ACCESO;ge-/2/34.07;up
MON;JUNIPER;ACCESO;ge-/2/34.003;up
MON;JUNIPER;ACCESO;ge-/2/34.008;up
MON;JUNIPER;ACCESO;ge-/2/34.03;up
MON;JUNIPER;ACCESO;ge-/2/34.08;up
MON;JUNIPER;ACCESO;ge-/2/34.004;up
MON;JUNIPER;ACCESO;ge-/2/34.009;up
MON;JUNIPER;ACCESO;ge-/2/34.04;up
MON;JUNIPER;ACCESO;ge-/2/34.09;up
MPM;JUNIPER;ACCESO;ge-0/0.3000;up
MPM;JUNIPER;ACCESO;ge-0/0/5.3000;up
MPM;JUNIPER;ACCESO;ge-0/0/6.3000;up
MPM;JUNIPER;ACCESO;ge-0.3000;up
MPM;JUNIPER;ACCESO;ge-0//2.3000;up
MPM;JUNIPER;ACCESO;ge-0//3.3000;up
MPM;JUNIPER;ACCESO;ge-0//4.3000;up
MPM;JUNIPER;ACCESO;ge-0/0.00;up
MPM;JUNIPER;ACCESO;ge-0/0/5.00;up
MPM;JUNIPER;ACCESO;ge-0/0/6.00;up
MPM;JUNIPER;ACCESO;ge-0.00;up
MPM;JUNIPER;ACCESO;ge-0//2.00;up
MPM;JUNIPER;ACCESO;ge-0//3.00;up
MPM;JUNIPER;ACCESO;ge-0//4.00;up
MPM;JUNIPER;ACCESO;ge-0/0.002;up
MPM;JUNIPER;ACCESO;ge-0/0/5.002;up
MPM;JUNIPER;ACCESO;ge-0/0/6.002;up
MPM;JUNIPER;ACCESO;ge-0.002;up
MPM;JUNIPER;ACCESO;ge-0//2.002;up
MPM;JUNIPER;ACCESO;ge-0//3.002;up
MPM;JUNIPER;ACCESO;ge-0//4.002;up
MPM;JUNIPER;ACCESO;ge-0/0.003;up
MPM;JUNIPER;ACCESO;ge-0/0/5.003;up
MPM;JUNIPER;ACCESO;ge-0/0/6.003;up
MPM;JUNIPER;ACCESO;ge-0.003;up
MPM;JUNIPER;ACCESO;ge-0//2.003;up
MPM;JUNIPER;ACCESO;ge-0//3.003;up
MPM;JUNIPER;ACCESO;ge-0//4.003;up
MPM;JUNIPER;ACCESO;ge-0/0.004;up
MPM;JUNIPER;ACCESO;ge-0/0/5.004;up
MPM;JUNIPER;ACCESO;ge-0/0/6.004;up
MPM;JUNIPER;ACCESO;ge-0.004;up
MPM;JUNIPER;ACCESO;ge-0//2.004;up
MPM;JUNIPER;ACCESO;ge-0//3.004;up
MPM;JUNIPER;ACCESO;ge-0//4.004;up
MPM;JUNIPER;personal;ge-/2/30.3000;up
MPM;JUNIPER;personal;ge-/2/37.3000;up
MPM;JUNIPER;personal-SMME;ge-/2/30.00;up
MPM;JUNIPER;personal-SMME;ge-/2/37.00;up
MPM;JUNIPER;personal;ge-/2/30.002;up
MPM;JUNIPER;personal;ge-/2/37.002;up
MPM;JUNIPER;personal-iub-3G;ge-/2/30.003;up
MPM;JUNIPER;personal-iub-3G;ge-/2/37.003;up
MPM;JUNIPER;personal-abi2G;ge-/2/30.004;up
MPM;JUNIPER;personal-abi2G;ge-/2/37.004;up
MPS;JUNIPER;ACCESO;ge-/0/4.3000;up
MPS;JUNIPER;ACCESO;ge-/0/5.3000;up
MPS;JUNIPER;ACCESO;ge-/0/6.3000;up
MPS;JUNIPER;ACCESO;ge-/0/8.3000;up
MPS;JUNIPER;ACCESO;ge-/0/9.3000;up
MPS;JUNIPER;ACCESO;ge-/2/30.3000;up
MPS;JUNIPER;ACCESO;ge-.3000;up
MPS;JUNIPER;ACCESO;ge-/2/32.3000;up
MPS;JUNIPER;ACCESO;ge-/2/33.3000;up
MPS;JUNIPER;ACCESO;ge-/2/34.3000;up
MPS;JUNIPER;ACCESO;ge-/2/35.3000;up
MPS;JUNIPER;ACCESO;ge-/2/36.3000;up
MPS;JUNIPER;ACCESO;ge-/2/37.3000;up
MPS;JUNIPER;ACCESO;ge-/2/39.3000;up
MPS;JUNIPER;ACCESO;ge-0/0/0.3000;up
MPS;JUNIPER;ACCESO;ge-0/0/8.3000;up
MPS;JUNIPER;ACCESO;ge-0/0/9.3000;up
MPS;JUNIPER;ACCESO;ge-0/0/9.005;up
MPS;JUNIPER;ACCESO;ge-/0/4.00;up
MPS;JUNIPER;ACCESO;ge-/0/5.00;up
MPS;JUNIPER;ACCESO;ge-/0/6.00;up
MPS;JUNIPER;ACCESO;ge-/0/8.00;up
MPS;JUNIPER;ACCESO;ge-/0/9.00;up
MPS;JUNIPER;ACCESO;ge-/2/30.00;up
MPS;JUNIPER;ACCESO;ge-.00;up
MPS;JUNIPER;ACCESO;ge-/2/32.00;up
MPS;JUNIPER;ACCESO;ge-/2/33.00;up
MPS;JUNIPER;ACCESO;ge-/2/34.00;up
MPS;JUNIPER;ACCESO;ge-/2/35.00;up
MPS;JUNIPER;ACCESO;ge-/2/36.00;up
MPS;JUNIPER;ACCESO;ge-/2/37.00;up
MPS;JUNIPER;ACCESO;ge-/2/39.00;up
MPS;JUNIPER;ACCESO;ge-0/0/0.00;up
MPS;JUNIPER;ACCESO;ge-0/0/8.00;up
MPS;JUNIPER;ACCESO;ge-0/0/9.00;up
MPS;JUNIPER;ACCESO;ge-0/0/9.006;up
MPS;JUNIPER;ACCESO;ge-/0/4.002;up
MPS;JUNIPER;ACCESO;ge-/0/5.002;up
MPS;JUNIPER;ACCESO;ge-/0/6.002;up
MPS;JUNIPER;ACCESO;ge-/0/8.002;up
MPS;JUNIPER;ACCESO;ge-/0/9.002;up
MPS;JUNIPER;ACCESO;ge-/2/30.002;up
MPS;JUNIPER;ACCESO;ge-.002;up
MPS;JUNIPER;ACCESO;ge-/2/32.002;up
MPS;JUNIPER;ACCESO;ge-/2/33.002;up
MPS;JUNIPER;ACCESO;ge-/2/34.002;up
MPS;JUNIPER;ACCESO;ge-/2/35.002;up
MPS;JUNIPER;ACCESO;ge-/2/36.002;up
MPS;JUNIPER;ACCESO;ge-/2/37.002;up
MPS;JUNIPER;ACCESO;ge-/2/39.002;up
MPS;JUNIPER;ACCESO;ge-0/0/0.002;up
MPS;JUNIPER;ACCESO;ge-0/0/8.002;up
MPS;JUNIPER;ACCESO;ge-0/0/9.002;up
MPS;JUNIPER;ACCESO;ge-0/0/9.007;up
MPS;JUNIPER;ACCESO;ge-/0/4.003;up
MPS;JUNIPER;ACCESO;ge-/0/5.003;up
MPS;JUNIPER;ACCESO;ge-/0/6.003;up
MPS;JUNIPER;ACCESO;ge-/0/8.003;up
MPS;JUNIPER;ACCESO;ge-/0/9.003;up
MPS;JUNIPER;ACCESO;ge-/2/30.003;up
MPS;JUNIPER;ACCESO;ge-.003;up
MPS;JUNIPER;ACCESO;ge-/2/32.003;up
MPS;JUNIPER;ACCESO;ge-/2/33.003;up
MPS;JUNIPER;ACCESO;ge-/2/34.003;up
MPS;JUNIPER;ACCESO;ge-/2/35.003;up
MPS;JUNIPER;ACCESO;ge-/2/36.003;up
MPS;JUNIPER;ACCESO;ge-/2/37.003;up
MPS;JUNIPER;ACCESO;ge-/2/39.003;up
MPS;JUNIPER;ACCESO;ge-0/0/0.003;up
MPS;JUNIPER;ACCESO;ge-0/0/8.003;up
MPS;JUNIPER;ACCESO;ge-0/0/9.003;up
MPS;JUNIPER;ACCESO;ge-0/0/9.008;up
MPS;JUNIPER;ACCESO;ge-/0/4.004;up
MPS;JUNIPER;ACCESO;ge-/0/5.004;up
MPS;JUNIPER;ACCESO;ge-/0/6.004;up
MPS;JUNIPER;ACCESO;ge-/0/8.004;up
MPS;JUNIPER;ACCESO;ge-/0/9.004;up
MPS;JUNIPER;ACCESO;ge-/2/30.004;up
MPS;JUNIPER;ACCESO;ge-.004;up
MPS;JUNIPER;ACCESO;ge-/2/32.004;up
MPS;JUNIPER;ACCESO;ge-/2/33.004;up
MPS;JUNIPER;ACCESO;ge-/2/34.004;up
MPS;JUNIPER;ACCESO;ge-/2/35.004;up
MPS;JUNIPER;ACCESO;ge-/2/36.004;up
MPS;JUNIPER;ACCESO;ge-/2/37.004;up
MPS;JUNIPER;ACCESO;ge-/2/39.004;up
MPS;JUNIPER;ACCESO;ge-0/0/0.004;up
MPS;JUNIPER;ACCESO;ge-0/0/8.004;up
MPS;JUNIPER;ACCESO;ge-0/0/9.004;up
MPS;JUNIPER;ACCESO;ge-0/0/9.009;up
MPS;JUNIPER;personal;ge-/0/0.3000;up
MPS;JUNIPER;personal;ge-/0.3000;up
MPS;JUNIPER;personal;ge-/0/2.3000;up
MPS;JUNIPER;personal;ge-/0/3.3000;up
MPS;JUNIPER;personal;ge-0/0.3000;up
MPS;JUNIPER;personal;ge-0/0.005;up
MPS;JUNIPER;personal;ge-0/0/2.3000;up
MPS;JUNIPER;personal;ge-0/0/3.3000;up
MPS;JUNIPER;personal;ge-0/0/4.3000;up
MPS;JUNIPER;personal;ge-0/0/4.005;up
MPS;JUNIPER;personal;ge-0/0/5.3000;up
MPS;JUNIPER;personal;ge-0//0.3000;up
MPS;JUNIPER;personal-SMME;ge-/0/0.00;up
MPS;JUNIPER;personal-SMME;ge-/0.00;up
MPS;JUNIPER;personal-SMME;ge-/0/2.00;up
MPS;JUNIPER;personal-SMME;ge-/0/3.00;up
MPS;JUNIPER;personal-SMME;ge-0/0.00;up
MPS;JUNIPER;personal-SMME;ge-0/0.006;up
MPS;JUNIPER;personal-SMME;ge-0/0/2.00;up
MPS;JUNIPER;personal-SMME;ge-0/0/3.00;up
MPS;JUNIPER;personal-SMME;ge-0/0/4.00;up
MPS;JUNIPER;personal-SMME;ge-0/0/4.006;up
MPS;JUNIPER;personal-SMME;ge-0/0/5.00;up
MPS;JUNIPER;personal-SMME;ge-0//0.00;up
MPS;JUNIPER;personal;ge-/0/0.002;up
MPS;JUNIPER;personal;ge-/0.002;up
MPS;JUNIPER;personal;ge-/0/2.002;up
MPS;JUNIPER;personal;ge-/0/3.002;up
MPS;JUNIPER;personal;ge-0/0.002;up
MPS;JUNIPER;personal;ge-0/0.007;up
MPS;JUNIPER;personal;ge-0/0/2.002;up
MPS;JUNIPER;personal;ge-0/0/3.002;up
MPS;JUNIPER;personal;ge-0/0/4.002;up
MPS;JUNIPER;personal;ge-0/0/4.007;up
MPS;JUNIPER;personal;ge-0/0/5.002;up
MPS;JUNIPER;personal;ge-0//0.002;up
MPS;JUNIPER;personal-iub-3G;ge-/0/0.003;up
MPS;JUNIPER;personal-iub-3G;ge-/0.003;up
MPS;JUNIPER;personal-iub-3G;ge-/0/2.003;up
MPS;JUNIPER;personal-iub-3G;ge-/0/3.003;up
MPS;JUNIPER;personal-iub-3G;ge-0/0.003;up
MPS;JUNIPER;personal-iub-3G;ge-0/0.008;up
MPS;JUNIPER;personal-iub-3G;ge-0/0/2.003;up
MPS;JUNIPER;personal-iub-3G;ge-0/0/3.003;up
MPS;JUNIPER;personal-iub-3G;ge-0/0/4.003;up
MPS;JUNIPER;personal-iub-3G;ge-0/0/4.008;up
MPS;JUNIPER;personal-iub-3G;ge-0/0/5.003;up
MPS;JUNIPER;personal-iub-3G;ge-0//0.003;up
MPS;JUNIPER;personal-abi2G;ge-/0/0.004;up
MPS;JUNIPER;personal-abi2G;ge-/0.004;up
MPS;JUNIPER;personal-abi2G;ge-/0/2.004;up
MPS;JUNIPER;personal-abi2G;ge-/0/3.004;up
MPS;JUNIPER;personal-abi2G;ge-0/0.004;up
MPS;JUNIPER;personal-abi2G;ge-0/0.009;up
MPS;JUNIPER;personal-abi2G;ge-0/0/2.004;up
MPS;JUNIPER;personal-abi2G;ge-0/0/3.004;up
MPS;JUNIPER;personal-abi2G;ge-0/0/4.004;up
MPS;JUNIPER;personal-abi2G;ge-0/0/4.009;up
MPS;JUNIPER;personal-abi2G;ge-0/0/5.004;up
MPS;JUNIPER;personal-abi2G;ge-0//0.004;up
NEH;JUNIPER;ACCESO;ge-/0/0.3000;up
NEH;JUNIPER;ACCESO;xe-4/0/0.3000;down
NEH;JUNIPER;ACCESO;ge-/0/0.00;up
NEH;JUNIPER;ACCESO;xe-4/0/0.00;down
NEH;JUNIPER;ACCESO;ge-/0/0.002;up
NEH;JUNIPER;ACCESO;xe-4/0/0.002;down
NEH;JUNIPER;ACCESO;ge-/0/0.003;up
NEH;JUNIPER;ACCESO;xe-4/0/0.003;down
NEH;JUNIPER;ACCESO;ge-/0/0.004;up
NEH;JUNIPER;ACCESO;xe-4/0/0.004;down
NEU;JUNIPER;ACCESO;ge-0/0.00;up
NEU;JUNIPER;ACCESO;ge-0/0/7.3000;up
NEU;JUNIPER;ACCESO;ge-2/0/0.3000;up
NEU;JUNIPER;ACCESO;ge-2/0.3000;down
NEU;JUNIPER;ACCESO;ge-2/0/2.3000;up
NEU;JUNIPER;ACCESO;ge-2/0/3.3000;down
NEU;JUNIPER;ACCESO;ge-2/0/4.3000;down
NEU;JUNIPER;ACCESO;ge-2/0/5.3000;down
NEU;JUNIPER;ACCESO;ge-2/0/7.3000;down
NEU;JUNIPER;ACCESO;ge-2/0/8.3000;up
NEU;JUNIPER;ACCESO;ge-2/0/9.3000;down
NEU;JUNIPER;ACCESO;ge-2.3000;up
NEU;JUNIPER;ACCESO;ge-2//2.3000;down
NEU;JUNIPER;ACCESO;ge-0/0.0;up
NEU;JUNIPER;ACCESO;ge-0/0/7.00;up
NEU;JUNIPER;ACCESO;ge-2/0/0.00;up
NEU;JUNIPER;ACCESO;ge-2/0.00;down
NEU;JUNIPER;ACCESO;ge-2/0/2.00;up
NEU;JUNIPER;ACCESO;ge-2/0/3.00;down
NEU;JUNIPER;ACCESO;ge-2/0/4.00;down
NEU;JUNIPER;ACCESO;ge-2/0/5.00;down
NEU;JUNIPER;ACCESO;ge-2/0/7.00;down
NEU;JUNIPER;ACCESO;ge-2/0/8.00;up
NEU;JUNIPER;ACCESO;ge-2/0/9.00;down
NEU;JUNIPER;ACCESO;ge-2.00;up
NEU;JUNIPER;ACCESO;ge-2//2.00;down
NEU;JUNIPER;ACCESO;ge-0/0.02;up
NEU;JUNIPER;ACCESO;ge-0/0/7.002;up
NEU;JUNIPER;ACCESO;ge-2/0/0.002;up
